rank,ligand_id,label,score
9454,abl1_decoy_004140,0,-3.09
9455,abl1_decoy_003075,0,-3.09
9456,abl1_decoy_010211,0,-3.09
9457,abl1_decoy_001404,0,-3.09
9458,abl1_decoy_003508,0,-3.09
9459,abl1_decoy_003447,0,-3.09
9460,abl1_decoy_001714,0,-3.09
9461,abl1_decoy_009130,0,-3.09
9462,abl1_decoy_005925,0,-3.09
9463,abl1_decoy_003619,0,-3.09
9464,abl1_decoy_000591,0,-3.09
9465,abl1_decoy_008978,0,-3.09
9466,abl1_decoy_005721,0,-3.09
9467,abl1_active_000159,1,-3.09
9468,abl1_decoy_010571,0,-3.09
9469,abl1_decoy_005115,0,-3.09
9470,abl1_decoy_007652,0,-3.09
9471,abl1_decoy_009227,0,-3.09
9472,abl1_decoy_002044,0,-3.09
9473,abl1_decoy_004840,0,-3.09
9474,abl1_decoy_004066,0,-3.09
9475,abl1_decoy_008408,0,-3.09
9476,abl1_decoy_003322,0,-3.1
9477,abl1_decoy_009240,0,-3.1
9478,abl1_decoy_003736,0,-3.1
9479,abl1_decoy_001536,0,-3.1
9480,abl1_decoy_004557,0,-3.1
9481,abl1_decoy_008857,0,-3.1
9482,abl1_decoy_010882,0,-3.1
9483,abl1_decoy_007386,0,-3.1
9484,abl1_decoy_004931,0,-3.1
9485,abl1_decoy_008443,0,-3.1
9486,abl1_decoy_005783,0,-3.1
9487,abl1_decoy_007301,0,-3.1
9488,abl1_decoy_006288,0,-3.1
9489,abl1_decoy_006525,0,-3.1
9490,abl1_decoy_005024,0,-3.1
9491,abl1_decoy_003350,0,-3.1
9492,abl1_decoy_004786,0,-3.1
9493,abl1_decoy_007312,0,-3.1
9494,abl1_decoy_009678,0,-3.11
9495,abl1_decoy_009804,0,-3.11
9496,abl1_decoy_008704,0,-3.11
9497,abl1_decoy_004341,0,-3.11
9498,abl1_decoy_006024,0,-3.11
9499,abl1_decoy_003872,0,-3.11
9500,abl1_decoy_005304,0,-3.11
9501,abl1_decoy_002134,0,-3.11
9502,abl1_decoy_010246,0,-3.11
9503,abl1_decoy_008256,0,-3.11
9504,abl1_decoy_002125,0,-3.11
9505,abl1_decoy_008061,0,-3.11
9506,abl1_decoy_003842,0,-3.11
9507,abl1_decoy_004640,0,-3.11
9508,abl1_decoy_006701,0,-3.11
9509,abl1_decoy_008970,0,-3.11
9510,abl1_decoy_004106,0,-3.11
9511,abl1_decoy_004807,0,-3.11
9512,abl1_decoy_001330,0,-3.11
9513,abl1_decoy_006448,0,-3.11
9514,abl1_decoy_009775,0,-3.11
9515,abl1_decoy_006152,0,-3.11
9516,abl1_decoy_001778,0,-3.11
9517,abl1_decoy_006093,0,-3.11
9518,abl1_decoy_003048,0,-3.11
9519,abl1_decoy_003228,0,-3.11
9520,abl1_decoy_006038,0,-3.11
9521,abl1_decoy_007956,0,-3.11
9522,abl1_decoy_004150,0,-3.11
9523,abl1_decoy_007205,0,-3.12
9524,abl1_decoy_007678,0,-3.12
9525,abl1_decoy_009786,0,-3.12
9526,abl1_decoy_005728,0,-3.12
9527,abl1_decoy_008654,0,-3.12
9528,abl1_decoy_010588,0,-3.12
9529,abl1_decoy_004950,0,-3.12
9530,abl1_decoy_007615,0,-3.12
9531,abl1_decoy_010143,0,-3.12
9532,abl1_decoy_007387,0,-3.12
9533,abl1_decoy_005620,0,-3.12
9534,abl1_decoy_001041,0,-3.12
9535,abl1_decoy_007142,0,-3.12
9536,abl1_decoy_003756,0,-3.12
9537,abl1_decoy_007769,0,-3.12
9538,abl1_decoy_006868,0,-3.12
9539,abl1_decoy_003045,0,-3.12
9540,abl1_decoy_003032,0,-3.12
9541,abl1_decoy_001701,0,-3.12
9542,abl1_decoy_010847,0,-3.12
9543,abl1_decoy_009951,0,-3.12
9544,abl1_decoy_007596,0,-3.12
9545,abl1_decoy_010353,0,-3.12
9546,abl1_decoy_002649,0,-3.12
9547,abl1_decoy_004918,0,-3.12
9548,abl1_decoy_008514,0,-3.12
9549,abl1_decoy_009590,0,-3.12
9550,abl1_decoy_001994,0,-3.12
9551,abl1_decoy_006957,0,-3.12
9552,abl1_decoy_007256,0,-3.12
9553,abl1_decoy_001064,0,-3.12
9554,abl1_decoy_007606,0,-3.12
9555,abl1_decoy_008878,0,-3.12
9556,abl1_decoy_008300,0,-3.12
9557,abl1_decoy_000085,0,-3.13
9558,abl1_decoy_006173,0,-3.13
9559,abl1_decoy_003585,0,-3.13
9560,abl1_decoy_008893,0,-3.13
9561,abl1_decoy_001184,0,-3.13
9562,abl1_decoy_001765,0,-3.13
9563,abl1_decoy_003859,0,-3.13
9564,abl1_decoy_008666,0,-3.13
9565,abl1_decoy_010492,0,-3.13
9566,abl1_decoy_001465,0,-3.13
9567,abl1_decoy_007554,0,-3.13
9568,abl1_decoy_006611,0,-3.13
9569,abl1_decoy_006186,0,-3.13
9570,abl1_decoy_010422,0,-3.13
9571,abl1_decoy_003617,0,-3.13
9572,abl1_decoy_004153,0,-3.13
9573,abl1_decoy_004307,0,-3.13
9574,abl1_decoy_009063,0,-3.13
9575,abl1_decoy_010751,0,-3.13
9576,abl1_decoy_005013,0,-3.13
9577,abl1_decoy_010682,0,-3.13
9578,abl1_decoy_005179,0,-3.13
9579,abl1_decoy_008961,0,-3.13
9580,abl1_decoy_008897,0,-3.13
9581,abl1_decoy_004308,0,-3.14
9582,abl1_decoy_004661,0,-3.14
9583,abl1_decoy_004629,0,-3.14
9584,abl1_decoy_005939,0,-3.14
9585,abl1_decoy_004256,0,-3.14
9586,abl1_decoy_007540,0,-3.14
9587,abl1_decoy_003808,0,-3.14
9588,abl1_decoy_009317,0,-3.14
9589,abl1_decoy_002271,0,-3.14
9590,abl1_decoy_006430,0,-3.14
9591,abl1_decoy_008597,0,-3.14
9592,abl1_decoy_001009,0,-3.14
9593,abl1_decoy_010665,0,-3.14
9594,abl1_decoy_008910,0,-3.14
9595,abl1_decoy_009730,0,-3.14
9596,abl1_decoy_008336,0,-3.14
9597,abl1_decoy_007282,0,-3.14
9598,abl1_decoy_006144,0,-3.14
9599,abl1_decoy_002280,0,-3.14
9600,abl1_decoy_007964,0,-3.14
9601,abl1_decoy_001724,0,-3.15
9602,abl1_decoy_003631,0,-3.15
9603,abl1_decoy_002296,0,-3.15
9604,abl1_decoy_006805,0,-3.15
9605,abl1_decoy_010105,0,-3.15
9606,abl1_decoy_008157,0,-3.15
9607,abl1_decoy_008164,0,-3.15
9608,abl1_decoy_009700,0,-3.15
9609,abl1_decoy_003964,0,-3.15
9610,abl1_decoy_007530,0,-3.15
9611,abl1_decoy_007945,0,-3.15
9612,abl1_decoy_003889,0,-3.15
9613,abl1_decoy_007908,0,-3.15
9614,abl1_decoy_000984,0,-3.15
9615,abl1_decoy_007610,0,-3.15
9616,abl1_decoy_006475,0,-3.15
9617,abl1_decoy_004137,0,-3.15
9618,abl1_decoy_007169,0,-3.15
9619,abl1_decoy_003267,0,-3.16
9620,abl1_decoy_009156,0,-3.16
9621,abl1_decoy_010739,0,-3.16
9622,abl1_decoy_009757,0,-3.16
9623,abl1_decoy_002515,0,-3.16
9624,abl1_decoy_005147,0,-3.16
9625,abl1_decoy_007397,0,-3.16
9626,abl1_decoy_009689,0,-3.16
9627,abl1_decoy_008339,0,-3.16
9628,abl1_decoy_008436,0,-3.16
9629,abl1_decoy_007602,0,-3.16
9630,abl1_decoy_004830,0,-3.16
9631,abl1_decoy_006663,0,-3.16
9632,abl1_decoy_005945,0,-3.16
9633,abl1_decoy_007400,0,-3.16
9634,abl1_decoy_010658,0,-3.16
9635,abl1_decoy_009509,0,-3.16
9636,abl1_decoy_001643,0,-3.16
9637,abl1_decoy_003560,0,-3.16
9638,abl1_decoy_006697,0,-3.16
9639,abl1_decoy_000714,0,-3.16
9640,abl1_decoy_010569,0,-3.16
9641,abl1_decoy_007498,0,-3.16
9642,abl1_decoy_002546,0,-3.16
9643,abl1_decoy_008678,0,-3.16
9644,abl1_decoy_006834,0,-3.17
9645,abl1_decoy_005828,0,-3.17
9646,abl1_decoy_003424,0,-3.17
9647,abl1_decoy_000668,0,-3.17
9648,abl1_decoy_010398,0,-3.17
9649,abl1_decoy_006108,0,-3.17
9650,abl1_decoy_003657,0,-3.17
9651,abl1_decoy_009099,0,-3.17
9652,abl1_decoy_007092,0,-3.17
9653,abl1_decoy_008423,0,-3.17
9654,abl1_decoy_003387,0,-3.17
9655,abl1_decoy_008812,0,-3.17
9656,abl1_decoy_002048,0,-3.17
9657,abl1_decoy_007032,0,-3.18
9658,abl1_decoy_005425,0,-3.18
9659,abl1_decoy_009795,0,-3.18
9660,abl1_decoy_009958,0,-3.18
9661,abl1_decoy_007633,0,-3.18
9662,abl1_decoy_008935,0,-3.18
9663,abl1_decoy_009237,0,-3.18
9664,abl1_decoy_003298,0,-3.18
9665,abl1_decoy_006195,0,-3.18
9666,abl1_decoy_009529,0,-3.18
9667,abl1_decoy_007362,0,-3.18
9668,abl1_decoy_001943,0,-3.18
9669,abl1_decoy_004315,0,-3.18
9670,abl1_decoy_004637,0,-3.18
9671,abl1_decoy_002006,0,-3.18
9672,abl1_decoy_001073,0,-3.18
9673,abl1_decoy_002747,0,-3.18
9674,abl1_decoy_004844,0,-3.18
9675,abl1_decoy_009477,0,-3.18
9676,abl1_decoy_000092,0,-3.18
9677,abl1_decoy_009994,0,-3.18
9678,abl1_decoy_005123,0,-3.18
9679,abl1_decoy_006305,0,-3.18
9680,abl1_decoy_006251,0,-3.18
9681,abl1_decoy_004160,0,-3.18
9682,abl1_decoy_009319,0,-3.18
9683,abl1_decoy_004774,0,-3.18
9684,abl1_decoy_008635,0,-3.18
9685,abl1_decoy_010028,0,-3.18
9686,abl1_decoy_002701,0,-3.18
9687,abl1_decoy_008179,0,-3.18
9688,abl1_decoy_005607,0,-3.19
9689,abl1_decoy_006315,0,-3.19
9690,abl1_decoy_004099,0,-3.19
9691,abl1_decoy_010741,0,-3.19
9692,abl1_decoy_004625,0,-3.19
9693,abl1_decoy_005005,0,-3.19
9694,abl1_decoy_010807,0,-3.19
9695,abl1_decoy_003704,0,-3.19
9696,abl1_decoy_003602,0,-3.19
9697,abl1_decoy_008192,0,-3.19
9698,abl1_decoy_001728,0,-3.19
9699,abl1_active_000084,1,-3.19
9700,abl1_decoy_004804,0,-3.19
9701,abl1_decoy_003879,0,-3.19
9702,abl1_decoy_007699,0,-3.19
9703,abl1_decoy_010254,0,-3.19
9704,abl1_decoy_003190,0,-3.19
9705,abl1_decoy_001281,0,-3.19
9706,abl1_decoy_000199,0,-3.19
9707,abl1_decoy_007292,0,-3.2
9708,abl1_decoy_010579,0,-3.2
9709,abl1_decoy_010018,0,-3.2
9710,abl1_decoy_007150,0,-3.2
9711,abl1_decoy_005136,0,-3.2
9712,abl1_decoy_002971,0,-3.2
9713,abl1_decoy_007093,0,-3.2
9714,abl1_decoy_007128,0,-3.2
9715,abl1_decoy_006329,0,-3.2
9716,abl1_decoy_004118,0,-3.2
9717,abl1_decoy_002130,0,-3.2
9718,abl1_decoy_009060,0,-3.2
9719,abl1_decoy_007463,0,-3.2
9720,abl1_decoy_005923,0,-3.2
9721,abl1_decoy_010580,0,-3.2
9722,abl1_decoy_008297,0,-3.2
9723,abl1_decoy_009764,0,-3.2
9724,abl1_decoy_009192,0,-3.2
9725,abl1_decoy_008021,0,-3.21
9726,abl1_decoy_007531,0,-3.21
9727,abl1_decoy_003923,0,-3.21
9728,abl1_decoy_010380,0,-3.21
9729,abl1_decoy_006527,0,-3.21
9730,abl1_decoy_003262,0,-3.21
9731,abl1_decoy_002161,0,-3.21
9732,abl1_decoy_010297,0,-3.21
9733,abl1_decoy_006743,0,-3.21
9734,abl1_decoy_010792,0,-3.21
9735,abl1_decoy_005186,0,-3.21
9736,abl1_decoy_002158,0,-3.21
9737,abl1_decoy_008080,0,-3.21
9738,abl1_decoy_006705,0,-3.21
9739,abl1_decoy_002069,0,-3.21
9740,abl1_decoy_003866,0,-3.21
9741,abl1_decoy_006037,0,-3.21
9742,abl1_decoy_009097,0,-3.21
9743,abl1_decoy_009300,0,-3.22
9744,abl1_decoy_008355,0,-3.22
9745,abl1_decoy_004953,0,-3.22
9746,abl1_decoy_003237,0,-3.22
9747,abl1_decoy_005150,0,-3.22
9748,abl1_decoy_009481,0,-3.22
9749,abl1_decoy_004664,0,-3.22
9750,abl1_decoy_006229,0,-3.22
9751,abl1_decoy_007614,0,-3.22
9752,abl1_decoy_001702,0,-3.22
9753,abl1_decoy_000494,0,-3.22
9754,abl1_decoy_010604,0,-3.22
9755,abl1_decoy_008291,0,-3.22
9756,abl1_decoy_009065,0,-3.22
9757,abl1_decoy_007168,0,-3.22
9758,abl1_decoy_001553,0,-3.22
9759,abl1_decoy_009557,0,-3.22
9760,abl1_decoy_008912,0,-3.22
9761,abl1_decoy_003870,0,-3.22
9762,abl1_decoy_007600,0,-3.23
9763,abl1_decoy_009732,0,-3.23
9764,abl1_decoy_007608,0,-3.23
9765,abl1_decoy_007703,0,-3.23
9766,abl1_decoy_009493,0,-3.23
9767,abl1_decoy_003069,0,-3.23
9768,abl1_decoy_010602,0,-3.23
9769,abl1_decoy_004091,0,-3.23
9770,abl1_decoy_007124,0,-3.23
9771,abl1_decoy_009530,0,-3.23
9772,abl1_decoy_003755,0,-3.23
9773,abl1_decoy_006590,0,-3.23
9774,abl1_decoy_009250,0,-3.23
9775,abl1_decoy_009551,0,-3.23
9776,abl1_decoy_008406,0,-3.23
9777,abl1_decoy_006497,0,-3.23
9778,abl1_decoy_008393,0,-3.23
9779,abl1_decoy_003546,0,-3.23
9780,abl1_decoy_009161,0,-3.23
9781,abl1_decoy_006239,0,-3.23
9782,abl1_decoy_000935,0,-3.23
9783,abl1_decoy_007327,0,-3.23
9784,abl1_decoy_004690,0,-3.23
9785,abl1_decoy_008010,0,-3.23
9786,abl1_decoy_010592,0,-3.23
9787,abl1_decoy_000425,0,-3.23
9788,abl1_decoy_009037,0,-3.23
9789,abl1_decoy_005047,0,-3.23
9790,abl1_decoy_004305,0,-3.23
9791,abl1_decoy_010790,0,-3.23
9792,abl1_decoy_008127,0,-3.23
9793,abl1_decoy_002008,0,-3.23
9794,abl1_decoy_010364,0,-3.23
9795,abl1_decoy_003590,0,-3.23
9796,abl1_decoy_008911,0,-3.23
9797,abl1_decoy_005446,0,-3.24
9798,abl1_decoy_006063,0,-3.24
9799,abl1_decoy_008509,0,-3.24
9800,abl1_decoy_008343,0,-3.24
9801,abl1_decoy_010034,0,-3.24
9802,abl1_decoy_007154,0,-3.24
9803,abl1_decoy_008579,0,-3.24
9804,abl1_decoy_005746,0,-3.24
9805,abl1_decoy_009941,0,-3.24
9806,abl1_decoy_008470,0,-3.24
9807,abl1_decoy_006584,0,-3.24
9808,abl1_decoy_004162,0,-3.24
9809,abl1_decoy_003706,0,-3.24
9810,abl1_decoy_001266,0,-3.24
9811,abl1_decoy_002239,0,-3.24
9812,abl1_decoy_006725,0,-3.24
9813,abl1_decoy_007404,0,-3.24
9814,abl1_decoy_004971,0,-3.24
9815,abl1_decoy_009301,0,-3.24
9816,abl1_decoy_002990,0,-3.24
9817,abl1_decoy_000417,0,-3.24
9818,abl1_decoy_007763,0,-3.25
9819,abl1_decoy_010628,0,-3.25
9820,abl1_decoy_002300,0,-3.25
9821,abl1_decoy_008539,0,-3.25
9822,abl1_decoy_008906,0,-3.25
9823,abl1_decoy_010482,0,-3.25
9824,abl1_decoy_004584,0,-3.25
9825,abl1_decoy_007217,0,-3.25
9826,abl1_decoy_002887,0,-3.25
9827,abl1_decoy_010174,0,-3.25
9828,abl1_decoy_000097,0,-3.25
9829,abl1_decoy_001810,0,-3.25
9830,abl1_decoy_009604,0,-3.25
9831,abl1_decoy_003965,0,-3.25
9832,abl1_decoy_006841,0,-3.25
9833,abl1_decoy_009291,0,-3.25
9834,abl1_decoy_004548,0,-3.25
9835,abl1_decoy_009288,0,-3.25
9836,abl1_decoy_001083,0,-3.25
9837,abl1_decoy_006096,0,-3.25
9838,abl1_decoy_002145,0,-3.25
9839,abl1_decoy_006438,0,-3.25
9840,abl1_decoy_001268,0,-3.25
9841,abl1_decoy_007166,0,-3.25
9842,abl1_decoy_007193,0,-3.26
9843,abl1_decoy_000573,0,-3.26
9844,abl1_decoy_002950,0,-3.26
9845,abl1_decoy_006467,0,-3.26
9846,abl1_decoy_008827,0,-3.26
9847,abl1_decoy_002952,0,-3.26
9848,abl1_decoy_003742,0,-3.26
9849,abl1_decoy_005423,0,-3.26
9850,abl1_decoy_008380,0,-3.26
9851,abl1_decoy_003992,0,-3.26
9852,abl1_decoy_006650,0,-3.26
9853,abl1_decoy_000034,0,-3.26
9854,abl1_decoy_009794,0,-3.26
9855,abl1_decoy_006687,0,-3.26
9856,abl1_decoy_009777,0,-3.26
9857,abl1_decoy_007105,0,-3.26
9858,abl1_decoy_008317,0,-3.26
9859,abl1_decoy_009033,0,-3.26
9860,abl1_decoy_010836,0,-3.26
9861,abl1_decoy_003625,0,-3.26
9862,abl1_decoy_003940,0,-3.26
9863,abl1_decoy_010181,0,-3.27
9864,abl1_decoy_004159,0,-3.27
9865,abl1_decoy_007966,0,-3.27
9866,abl1_decoy_008950,0,-3.27
9867,abl1_decoy_010263,0,-3.27
9868,abl1_decoy_002208,0,-3.27
9869,abl1_decoy_008086,0,-3.27
9870,abl1_decoy_007360,0,-3.27
9871,abl1_decoy_003054,0,-3.27
9872,abl1_decoy_009527,0,-3.27
9873,abl1_decoy_008504,0,-3.27
9874,abl1_decoy_008697,0,-3.27
9875,abl1_decoy_002374,0,-3.27
9876,abl1_decoy_009026,0,-3.27
9877,abl1_decoy_004003,0,-3.27
9878,abl1_decoy_009433,0,-3.27
9879,abl1_decoy_008856,0,-3.27
9880,abl1_decoy_007590,0,-3.27
9881,abl1_decoy_002417,0,-3.27
9882,abl1_decoy_004096,0,-3.27
9883,abl1_decoy_002442,0,-3.27
9884,abl1_decoy_010048,0,-3.27
9885,abl1_decoy_009563,0,-3.27
9886,abl1_decoy_009657,0,-3.27
9887,abl1_decoy_009942,0,-3.27
9888,abl1_decoy_003784,0,-3.27
9889,abl1_decoy_005986,0,-3.27
9890,abl1_decoy_007959,0,-3.28
9891,abl1_decoy_009106,0,-3.28
9892,abl1_decoy_008689,0,-3.28
9893,abl1_decoy_010566,0,-3.28
9894,abl1_decoy_006933,0,-3.28
9895,abl1_decoy_008324,0,-3.28
9896,abl1_decoy_006126,0,-3.28
9897,abl1_decoy_005348,0,-3.28
9898,abl1_decoy_009488,0,-3.28
9899,abl1_decoy_010162,0,-3.28
9900,abl1_decoy_006188,0,-3.28
9901,abl1_decoy_009831,0,-3.28
9902,abl1_decoy_003948,0,-3.28
9903,abl1_decoy_005298,0,-3.29
9904,abl1_decoy_010200,0,-3.29
9905,abl1_decoy_009149,0,-3.29
9906,abl1_decoy_010370,0,-3.29
9907,abl1_decoy_004842,0,-3.29
9908,abl1_decoy_005648,0,-3.29
9909,abl1_decoy_009935,0,-3.29
9910,abl1_decoy_006437,0,-3.29
9911,abl1_decoy_004340,0,-3.29
9912,abl1_decoy_002090,0,-3.29
9913,abl1_decoy_002154,0,-3.29
9914,abl1_decoy_007918,0,-3.29
9915,abl1_decoy_009215,0,-3.29
9916,abl1_decoy_002017,0,-3.29
9917,abl1_decoy_006013,0,-3.3
9918,abl1_decoy_007773,0,-3.3
9919,abl1_decoy_003344,0,-3.3
9920,abl1_decoy_010249,0,-3.3
9921,abl1_decoy_007942,0,-3.3
9922,abl1_decoy_009426,0,-3.3
9923,abl1_decoy_006719,0,-3.3
9924,abl1_decoy_005596,0,-3.3
9925,abl1_decoy_008382,0,-3.3
9926,abl1_decoy_009520,0,-3.3
9927,abl1_decoy_006632,0,-3.3
9928,abl1_decoy_009577,0,-3.3
9929,abl1_decoy_002485,0,-3.3
9930,abl1_decoy_005659,0,-3.3
9931,abl1_decoy_010710,0,-3.3
9932,abl1_decoy_006640,0,-3.3
9933,abl1_decoy_010752,0,-3.3
9934,abl1_decoy_009981,0,-3.3
9935,abl1_decoy_005951,0,-3.31
9936,abl1_decoy_010650,0,-3.31
9937,abl1_decoy_004939,0,-3.31
9938,abl1_decoy_005094,0,-3.31
9939,abl1_decoy_003877,0,-3.31
9940,abl1_decoy_010748,0,-3.31
9941,abl1_decoy_006081,0,-3.31
9942,abl1_decoy_006371,0,-3.31
9943,abl1_decoy_004125,0,-3.31
9944,abl1_decoy_006156,0,-3.31
9945,abl1_decoy_010205,0,-3.31
9946,abl1_decoy_003355,0,-3.31
9947,abl1_decoy_009232,0,-3.31
9948,abl1_decoy_001102,0,-3.32
9949,abl1_decoy_010101,0,-3.32
9950,abl1_decoy_005008,0,-3.32
9951,abl1_decoy_006978,0,-3.32
9952,abl1_decoy_004605,0,-3.32
9953,abl1_decoy_006976,0,-3.32
9954,abl1_decoy_001808,0,-3.32
9955,abl1_decoy_009504,0,-3.32
9956,abl1_decoy_002654,0,-3.32
9957,abl1_decoy_009339,0,-3.32
9958,abl1_decoy_010337,0,-3.32
9959,abl1_decoy_007507,0,-3.32
9960,abl1_decoy_005277,0,-3.32
9961,abl1_decoy_003799,0,-3.32
9962,abl1_decoy_002229,0,-3.32
9963,abl1_decoy_008972,0,-3.32
9964,abl1_decoy_010216,0,-3.33
9965,abl1_decoy_009500,0,-3.33
9966,abl1_decoy_006253,0,-3.33
9967,abl1_decoy_009987,0,-3.33
9968,abl1_decoy_008267,0,-3.33
9969,abl1_decoy_007780,0,-3.33
9970,abl1_decoy_006682,0,-3.33
9971,abl1_decoy_006981,0,-3.33
9972,abl1_decoy_004734,0,-3.33
9973,abl1_decoy_009429,0,-3.33
9974,abl1_decoy_008009,0,-3.33
9975,abl1_decoy_001509,0,-3.33
9976,abl1_decoy_002655,0,-3.33
9977,abl1_decoy_007427,0,-3.33
9978,abl1_decoy_007919,0,-3.33
9979,abl1_decoy_007192,0,-3.33
9980,abl1_decoy_002758,0,-3.33
9981,abl1_decoy_005616,0,-3.33
9982,abl1_decoy_007748,0,-3.33
9983,abl1_decoy_006143,0,-3.33
9984,abl1_decoy_001897,0,-3.33
9985,abl1_decoy_007943,0,-3.33
9986,abl1_decoy_002946,0,-3.33
9987,abl1_decoy_008830,0,-3.33
9988,abl1_decoy_003710,0,-3.33
9989,abl1_decoy_007572,0,-3.33
9990,abl1_decoy_005405,0,-3.34
9991,abl1_decoy_007132,0,-3.34
9992,abl1_decoy_000633,0,-3.34
9993,abl1_decoy_005010,0,-3.34
9994,abl1_decoy_004621,0,-3.34
9995,abl1_decoy_007212,0,-3.34
9996,abl1_decoy_008976,0,-3.34
9997,abl1_decoy_003171,0,-3.34
9998,abl1_decoy_008993,0,-3.34
9999,abl1_decoy_007917,0,-3.34
10000,abl1_decoy_010829,0,-3.34
10001,abl1_decoy_009074,0,-3.34
10002,abl1_decoy_007906,0,-3.34
10003,abl1_decoy_009518,0,-3.34
10004,abl1_active_000196,1,-3.34
10005,abl1_decoy_004215,0,-3.34
10006,abl1_decoy_001128,0,-3.34
10007,abl1_decoy_002092,0,-3.34
10008,abl1_decoy_005759,0,-3.34
10009,abl1_decoy_010166,0,-3.34
10010,abl1_decoy_007576,0,-3.35
10011,abl1_decoy_008882,0,-3.35
10012,abl1_decoy_009233,0,-3.35
10013,abl1_decoy_010192,0,-3.35
10014,abl1_decoy_006653,0,-3.35
10015,abl1_decoy_006262,0,-3.35
10016,abl1_decoy_006753,0,-3.35
10017,abl1_decoy_004821,0,-3.35
10018,abl1_decoy_006938,0,-3.35
10019,abl1_decoy_005126,0,-3.35
10020,abl1_decoy_006714,0,-3.35
10021,abl1_decoy_007994,0,-3.35
10022,abl1_decoy_004969,0,-3.35
10023,abl1_decoy_003686,0,-3.35
10024,abl1_decoy_003270,0,-3.35
10025,abl1_decoy_003192,0,-3.35
10026,abl1_decoy_007915,0,-3.35
10027,abl1_decoy_008550,0,-3.35
10028,abl1_decoy_006516,0,-3.35
10029,abl1_decoy_006297,0,-3.36
10030,abl1_decoy_009936,0,-3.36
10031,abl1_decoy_006409,0,-3.36
10032,abl1_decoy_003605,0,-3.36
10033,abl1_decoy_003778,0,-3.36
10034,abl1_decoy_004299,0,-3.36
10035,abl1_decoy_002622,0,-3.36
10036,abl1_decoy_008346,0,-3.36
10037,abl1_decoy_009543,0,-3.36
10038,abl1_decoy_003136,0,-3.36
10039,abl1_decoy_002253,0,-3.36
10040,abl1_decoy_003953,0,-3.36
10041,abl1_decoy_003090,0,-3.37
10042,abl1_decoy_001382,0,-3.37
10043,abl1_decoy_000096,0,-3.37
10044,abl1_decoy_009964,0,-3.37
10045,abl1_decoy_009850,0,-3.37
10046,abl1_decoy_006435,0,-3.37
10047,abl1_decoy_009054,0,-3.37
10048,abl1_decoy_009151,0,-3.37
10049,abl1_decoy_003823,0,-3.37
10050,abl1_decoy_004108,0,-3.37
10051,abl1_decoy_003638,0,-3.37
10052,abl1_decoy_008854,0,-3.37
10053,abl1_decoy_009314,0,-3.37
10054,abl1_decoy_003806,0,-3.37
10055,abl1_decoy_003988,0,-3.37
10056,abl1_decoy_004138,0,-3.37
10057,abl1_decoy_006291,0,-3.37
10058,abl1_decoy_005766,0,-3.37
10059,abl1_decoy_010735,0,-3.37
10060,abl1_decoy_003982,0,-3.37
10061,abl1_decoy_006172,0,-3.38
10062,abl1_decoy_001277,0,-3.38
10063,abl1_decoy_005633,0,-3.38
10064,abl1_decoy_006641,0,-3.38
10065,abl1_decoy_001095,0,-3.38
10066,abl1_decoy_009092,0,-3.38
10067,abl1_decoy_007648,0,-3.38
10068,abl1_decoy_001875,0,-3.38
10069,abl1_decoy_008310,0,-3.38
10070,abl1_decoy_001232,0,-3.38
10071,abl1_decoy_004253,0,-3.38
10072,abl1_decoy_010152,0,-3.38
10073,abl1_decoy_003327,0,-3.38
10074,abl1_decoy_007424,0,-3.38
10075,abl1_decoy_010040,0,-3.38
10076,abl1_decoy_005645,0,-3.38
10077,abl1_decoy_008660,0,-3.38
10078,abl1_decoy_005964,0,-3.38
10079,abl1_decoy_006906,0,-3.38
10080,abl1_decoy_002121,0,-3.39
10081,abl1_decoy_001188,0,-3.39
10082,abl1_decoy_001329,0,-3.39
10083,abl1_decoy_010369,0,-3.39
10084,abl1_decoy_001526,0,-3.39
10085,abl1_decoy_009409,0,-3.39
10086,abl1_decoy_008446,0,-3.39
10087,abl1_decoy_008296,0,-3.39
10088,abl1_decoy_008858,0,-3.39
10089,abl1_decoy_008320,0,-3.39
10090,abl1_decoy_007983,0,-3.39
10091,abl1_decoy_007993,0,-3.39
10092,abl1_decoy_008120,0,-3.39
10093,abl1_decoy_009084,0,-3.39
10094,abl1_decoy_008560,0,-3.39
10095,abl1_decoy_008673,0,-3.39
10096,abl1_decoy_006696,0,-3.4
10097,abl1_decoy_001475,0,-3.4
10098,abl1_decoy_000710,0,-3.4
10099,abl1_decoy_004171,0,-3.4
10100,abl1_decoy_007230,0,-3.4
10101,abl1_decoy_005149,0,-3.4
10102,abl1_decoy_004209,0,-3.4
10103,abl1_decoy_002093,0,-3.4
10104,abl1_decoy_007693,0,-3.4
10105,abl1_decoy_004362,0,-3.4
10106,abl1_decoy_005832,0,-3.4
10107,abl1_decoy_003557,0,-3.4
10108,abl1_decoy_003160,0,-3.41
10109,abl1_decoy_001218,0,-3.41
10110,abl1_decoy_010301,0,-3.41
10111,abl1_decoy_009198,0,-3.41
10112,abl1_decoy_003238,0,-3.41
10113,abl1_decoy_004508,0,-3.41
10114,abl1_decoy_010365,0,-3.41
10115,abl1_decoy_004017,0,-3.41
10116,abl1_decoy_003252,0,-3.41
10117,abl1_decoy_006136,0,-3.41
10118,abl1_decoy_006150,0,-3.41
10119,abl1_decoy_007981,0,-3.41
