complex_name,confidence,label
wee1_decoy_002336,-0.69,0
wee1_decoy_002337,-1.43,0
wee1_decoy_002338,-0.6,0
wee1_decoy_002339,-1.65,0
wee1_decoy_002340,-0.75,0
wee1_decoy_002341,-1.66,0
wee1_decoy_002342,-2.24,0
wee1_decoy_002343,-1.17,0
wee1_decoy_002344,-2.99,0
wee1_decoy_002345,-0.76,0
wee1_decoy_002346,-0.89,0
wee1_decoy_002347,-1.28,0
wee1_decoy_002348,-2.65,0
wee1_decoy_002349,-1.66,0
wee1_decoy_002350,-0.67,0
wee1_decoy_002351,-1.28,0
wee1_decoy_002352,-1.52,0
wee1_decoy_002353,-0.84,0
wee1_decoy_002354,-0.84,0
wee1_decoy_002355,-1.31,0
wee1_decoy_002356,-1.12,0
wee1_decoy_002357,-2.68,0
wee1_decoy_002358,-1.44,0
wee1_decoy_002359,-0.52,0
wee1_decoy_002360,-1.18,0
wee1_decoy_002361,-1.7,0
wee1_decoy_002362,-1.35,0
wee1_decoy_002363,-0.69,0
wee1_decoy_002364,-1.08,0
wee1_decoy_002365,-1.06,0
wee1_decoy_002366,-1.14,0
wee1_decoy_002367,-2.26,0
wee1_decoy_002368,-2.58,0
wee1_decoy_002369,-1.74,0
wee1_decoy_002370,-2.59,0
wee1_decoy_002371,-1.31,0
wee1_decoy_002372,-1.81,0
wee1_decoy_002373,-0.57,0
wee1_decoy_002374,-1.45,0
wee1_decoy_002375,-1.24,0
wee1_decoy_002376,-2.41,0
wee1_decoy_002377,-0.79,0
wee1_decoy_002378,-0.78,0
wee1_decoy_002379,-0.52,0
wee1_decoy_002380,-2.48,0
wee1_decoy_002381,-2.59,0
wee1_decoy_002382,-1.06,0
wee1_decoy_002383,-0.6,0
wee1_decoy_002384,-0.87,0
wee1_decoy_002385,-1.94,0
wee1_decoy_002386,-1.05,0
wee1_decoy_002387,-0.75,0
wee1_decoy_002388,-0.78,0
wee1_decoy_002389,-1.09,0
wee1_decoy_002390,-1.71,0
wee1_decoy_002391,-0.91,0
wee1_decoy_002392,-0.5,0
wee1_decoy_002393,-2.55,0
wee1_decoy_002394,-0.53,0
wee1_decoy_002395,-0.7,0
wee1_decoy_002396,-1.19,0
wee1_decoy_002397,-1.27,0
wee1_decoy_002398,-1.94,0
wee1_decoy_002399,-0.98,0
wee1_decoy_002400,-0.7,0
wee1_decoy_002401,-1.62,0
wee1_decoy_002402,-0.92,0
wee1_decoy_002403,-0.63,0
wee1_decoy_002404,-0.89,0
wee1_decoy_002405,-1.25,0
wee1_decoy_002406,-1.0,0
wee1_decoy_002407,-0.91,0
wee1_decoy_002408,-0.84,0
wee1_decoy_002409,-1.0,0
wee1_decoy_002410,-0.38,0
wee1_decoy_002411,-0.59,0
wee1_decoy_002412,-0.45,0
wee1_decoy_002413,-0.67,0
wee1_decoy_002414,-1.87,0
wee1_decoy_002415,-1.44,0
wee1_decoy_002416,-0.76,0
wee1_decoy_002417,-0.99,0
wee1_decoy_002418,-0.74,0
wee1_decoy_002419,-1.41,0
wee1_decoy_002420,-0.43,0
wee1_decoy_002421,-1.27,0
wee1_decoy_002422,-0.91,0
wee1_decoy_002423,-1.52,0
wee1_decoy_002424,-0.89,0
wee1_decoy_002425,-0.97,0
wee1_decoy_002426,-1.02,0
wee1_decoy_002427,-1.24,0
wee1_decoy_002428,-1.39,0
wee1_decoy_002429,-1.06,0
wee1_decoy_002430,-1.46,0
wee1_decoy_002431,-1.45,0
wee1_decoy_002432,-1.06,0
wee1_decoy_002433,0.03,0
wee1_decoy_002434,-0.13,0
wee1_decoy_002435,-0.51,0
wee1_decoy_002436,-0.83,0
wee1_decoy_002437,-1.4,0
wee1_decoy_002438,-1.0,0
wee1_decoy_002439,-1.63,0
wee1_decoy_002440,-1.11,0
wee1_decoy_002441,-1.58,0
wee1_decoy_002442,-0.94,0
wee1_decoy_002443,-0.61,0
wee1_decoy_002444,-1.65,0
wee1_decoy_002445,-0.85,0
wee1_decoy_002446,-1.23,0
wee1_decoy_002447,-2.34,0
wee1_decoy_002448,-1.43,0
wee1_decoy_002449,-1.9,0
wee1_decoy_002450,-1.52,0
wee1_decoy_002451,-1.34,0
wee1_decoy_002452,-1.22,0
wee1_decoy_002453,-3.27,0
wee1_decoy_002454,-5.02,0
wee1_decoy_002455,-1.02,0
wee1_decoy_002456,-1.24,0
wee1_decoy_002457,-1.48,0
wee1_decoy_002458,-0.76,0
wee1_decoy_002459,-2.44,0
wee1_decoy_002460,-1.57,0
wee1_decoy_002461,-0.86,0
wee1_decoy_002462,-1.24,0
wee1_decoy_002463,-1.51,0
wee1_decoy_002464,-0.8,0
wee1_decoy_002465,-1.07,0
wee1_decoy_002466,-1.39,0
wee1_decoy_002467,-1.87,0
wee1_decoy_002468,-1.66,0
wee1_decoy_002469,-0.62,0
wee1_decoy_002470,-0.31,0
wee1_decoy_002471,-1.24,0
wee1_decoy_002472,-0.4,0
wee1_decoy_002473,-3.26,0
wee1_decoy_002474,-1.33,0
wee1_decoy_002475,-0.8,0
wee1_decoy_002476,-0.68,0
wee1_decoy_002477,-1.4,0
wee1_decoy_002478,-0.93,0
wee1_decoy_002479,-0.68,0
wee1_decoy_002480,-1.51,0
wee1_decoy_002481,-0.86,0
wee1_decoy_002482,-2.53,0
wee1_decoy_002483,-1.04,0
wee1_decoy_002484,-2.13,0
wee1_decoy_002485,-2.19,0
wee1_decoy_002486,-1.09,0
wee1_decoy_002487,-0.72,0
wee1_decoy_002488,-2.6,0
wee1_decoy_002489,-0.42,0
wee1_decoy_002490,-0.54,0
wee1_decoy_002491,-0.71,0
wee1_decoy_002492,-1.46,0
wee1_decoy_002493,-0.47,0
wee1_decoy_002494,-0.44,0
wee1_decoy_002495,-1.2,0
wee1_decoy_002496,-0.26,0
wee1_decoy_002497,-0.98,0
wee1_decoy_002498,-1.11,0
wee1_decoy_002499,-1.03,0
wee1_decoy_002500,-1.56,0
wee1_decoy_002501,-1.26,0
wee1_decoy_002502,0.37,0
wee1_decoy_002503,-2.49,0
wee1_decoy_002504,-0.33,0
wee1_decoy_002505,-0.72,0
wee1_decoy_002506,-1.97,0
wee1_decoy_002507,-1.13,0
wee1_decoy_002508,-1.56,0
wee1_decoy_002509,-0.83,0
wee1_decoy_002510,-0.08,0
wee1_decoy_002511,-1.19,0
wee1_decoy_002512,-1.17,0
wee1_decoy_002513,-1.27,0
wee1_decoy_002514,-0.78,0
wee1_decoy_002515,-0.97,0
wee1_decoy_002516,-0.8,0
wee1_decoy_002517,-0.05,0
wee1_decoy_002518,-0.86,0
wee1_decoy_002519,-1.52,0
wee1_decoy_002520,0.02,0
wee1_decoy_002521,-1.75,0
wee1_decoy_002522,0.28,0
wee1_decoy_002523,-0.03,0
wee1_decoy_002524,0.37,0
wee1_decoy_002525,-1.18,0
wee1_decoy_002526,-1.26,0
wee1_decoy_002527,-1.05,0
wee1_decoy_002528,-0.8,0
wee1_decoy_002529,-1.09,0
wee1_decoy_002530,-0.52,0
wee1_decoy_002531,-0.28,0
wee1_decoy_002532,-1.36,0
wee1_decoy_002533,-2.17,0
wee1_decoy_002534,-1.16,0
wee1_decoy_002535,-0.79,0
wee1_decoy_002536,-0.31,0
wee1_decoy_002537,-0.53,0
wee1_decoy_002538,-0.69,0
wee1_decoy_002539,-0.12,0
wee1_decoy_002540,-1.15,0
wee1_decoy_002541,-0.62,0
wee1_decoy_002542,-0.89,0
wee1_decoy_002543,-0.62,0
wee1_decoy_002544,-0.76,0
wee1_decoy_002545,-1.03,0
wee1_decoy_002546,-1.61,0
wee1_decoy_002547,-1.78,0
wee1_decoy_002548,-1.48,0
wee1_decoy_002549,-0.94,0
wee1_decoy_002550,-1.76,0
wee1_decoy_002551,-0.84,0
wee1_decoy_002552,-0.66,0
wee1_decoy_002553,-3.0,0
wee1_decoy_002554,-0.35,0
wee1_decoy_002555,-0.97,0
wee1_decoy_002556,-0.79,0
wee1_decoy_002557,-1.47,0
wee1_decoy_002558,-0.5,0
wee1_decoy_002559,-0.58,0
wee1_decoy_002560,-1.02,0
wee1_decoy_002561,-1.58,0
wee1_decoy_002562,-2.89,0
wee1_decoy_002563,-1.24,0
wee1_decoy_002564,-2.15,0
wee1_decoy_002565,-0.64,0
wee1_decoy_002566,-1.49,0
wee1_decoy_002567,0.12,0
wee1_decoy_002568,-1.01,0
wee1_decoy_002569,-1.58,0
wee1_decoy_002570,-2.62,0
wee1_decoy_002571,-1.08,0
wee1_decoy_002572,-3.59,0
wee1_decoy_002573,-2.38,0
wee1_decoy_002574,-1.71,0
wee1_decoy_002575,-0.54,0
wee1_decoy_002576,-1.88,0
wee1_decoy_002577,-1.34,0
wee1_decoy_002578,-0.36,0
wee1_decoy_002579,-0.75,0
wee1_decoy_002580,-1.21,0
wee1_decoy_002581,-1.39,0
wee1_decoy_002582,-1.82,0
wee1_decoy_002583,-1.64,0
wee1_decoy_002584,-1.48,0
wee1_decoy_002585,-1.0,0
wee1_decoy_002586,-1.08,0
wee1_decoy_002587,-1.6,0
wee1_decoy_002588,-0.96,0
wee1_decoy_002589,-3.03,0
wee1_decoy_002590,-2.63,0
wee1_decoy_002591,-1.69,0
wee1_decoy_002592,-0.99,0
wee1_decoy_002593,-0.3,0
wee1_decoy_002594,-1.5,0
wee1_decoy_002595,-1.17,0
wee1_decoy_002596,-0.3,0
wee1_decoy_002597,-1.12,0
wee1_decoy_002598,-0.46,0
wee1_decoy_002599,-0.49,0
wee1_decoy_002600,-0.69,0
wee1_decoy_002601,-1.76,0
wee1_decoy_002602,-0.72,0
wee1_decoy_002603,-1.51,0
wee1_decoy_002604,-1.98,0
wee1_decoy_002605,-1.69,0
wee1_decoy_002606,-1.11,0
wee1_decoy_002607,-1.59,0
wee1_decoy_002608,-1.08,0
wee1_decoy_002609,-2.82,0
wee1_decoy_002610,-1.54,0
wee1_decoy_002611,-0.81,0
wee1_decoy_002612,-0.92,0
wee1_decoy_002613,-1.39,0
wee1_decoy_002614,-1.68,0
wee1_decoy_002615,-1.55,0
wee1_decoy_002616,-1.44,0
wee1_decoy_002617,-0.65,0
wee1_decoy_002618,-1.42,0
wee1_decoy_002619,-0.74,0
wee1_decoy_002620,-0.91,0
wee1_decoy_002621,-0.79,0
wee1_decoy_002622,-3.28,0
wee1_decoy_002623,-0.05,0
wee1_decoy_002624,-0.06,0
wee1_decoy_002625,-0.15,0
wee1_decoy_002626,-1.84,0
wee1_decoy_002627,-1.16,0
wee1_decoy_002628,-1.4,0
wee1_decoy_002629,-1.03,0
wee1_decoy_002630,-1.18,0
wee1_decoy_002631,-0.64,0
wee1_decoy_002632,-0.05,0
wee1_decoy_002633,-1.03,0
wee1_decoy_002634,-0.62,0
wee1_decoy_002635,-0.77,0
wee1_decoy_002636,-1.02,0
wee1_decoy_002637,-0.97,0
wee1_decoy_002638,-0.43,0
wee1_decoy_002639,-0.47,0
wee1_decoy_002640,-0.55,0
wee1_decoy_002641,-0.84,0
wee1_decoy_002642,-0.51,0
wee1_decoy_002643,-0.04,0
wee1_decoy_002644,-0.29,0
wee1_decoy_002645,-0.7,0
wee1_decoy_002646,-1.8,0
wee1_decoy_002647,-0.27,0
wee1_decoy_002648,-0.08,0
wee1_decoy_002649,-0.81,0
wee1_decoy_002650,-0.38,0
wee1_decoy_002651,-0.38,0
wee1_decoy_002652,-0.7,0
wee1_decoy_002653,-1.25,0
wee1_decoy_002654,-0.55,0
wee1_decoy_002655,-0.62,0
wee1_decoy_002656,-0.41,0
wee1_decoy_002657,-1.59,0
wee1_decoy_002658,-1.25,0
wee1_decoy_002659,-1.43,0
wee1_decoy_002660,-0.79,0
wee1_decoy_002661,-0.33,0
wee1_decoy_002662,-1.0,0
wee1_decoy_002663,-0.01,0
wee1_decoy_002664,-1.42,0
wee1_decoy_002665,-0.9,0
wee1_decoy_002666,-0.6,0
wee1_decoy_002667,0.03,0
wee1_decoy_002668,-1.18,0
wee1_decoy_002669,-0.6,0
wee1_decoy_002670,-1.52,0
wee1_decoy_002671,-0.18,0
wee1_decoy_002672,-2.39,0
wee1_decoy_002673,-2.93,0
wee1_decoy_002674,-2.96,0
wee1_decoy_002675,-0.5,0
wee1_decoy_002676,-0.73,0
wee1_decoy_002677,-0.16,0
wee1_decoy_002678,-0.37,0
wee1_decoy_002679,-1.92,0
wee1_decoy_002680,-0.64,0
wee1_decoy_002681,-0.51,0
wee1_decoy_002682,-1.6,0
wee1_decoy_002683,-0.89,0
wee1_decoy_002684,-0.68,0
wee1_decoy_002685,-0.38,0
wee1_decoy_002686,-0.31,0
wee1_decoy_002687,-0.76,0
wee1_decoy_002688,-1.63,0
wee1_decoy_002689,-0.87,0
wee1_decoy_002690,-1.25,0
wee1_decoy_002691,-0.36,0
wee1_decoy_002692,-1.03,0
wee1_decoy_002693,-0.64,0
wee1_decoy_002694,-1.3,0
wee1_decoy_002695,-0.73,0
wee1_decoy_002696,-0.15,0
wee1_decoy_002697,-0.89,0
wee1_decoy_002698,-0.14,0
wee1_decoy_002699,-1.51,0
wee1_decoy_002700,-1.2,0
wee1_decoy_002701,-1.05,0
wee1_decoy_002702,-0.86,0
wee1_decoy_002703,-0.95,0
wee1_decoy_002704,-0.8,0
wee1_decoy_002705,-0.73,0
wee1_decoy_002706,-1.16,0
wee1_decoy_002707,-1.66,0
wee1_decoy_002708,-0.44,0
wee1_decoy_002709,-0.43,0
wee1_decoy_002710,-1.23,0
wee1_decoy_002711,-0.64,0
wee1_decoy_002712,-2.63,0
wee1_decoy_002713,-0.57,0
wee1_decoy_002714,-1.31,0
wee1_decoy_002715,-0.81,0
wee1_decoy_002716,-1.07,0
wee1_decoy_002717,-1.25,0
wee1_decoy_002718,-1.48,0
wee1_decoy_002719,0.02,0
wee1_decoy_002720,-0.85,0
wee1_decoy_002721,-0.43,0
wee1_decoy_002722,-0.55,0
wee1_decoy_002723,-1.25,0
wee1_decoy_002724,-0.99,0
wee1_decoy_002725,-2.42,0
wee1_decoy_002726,-3.29,0
wee1_decoy_002727,-2.06,0
wee1_decoy_002728,-1.21,0
wee1_decoy_002729,-0.93,0
wee1_decoy_002730,-0.85,0
wee1_decoy_002731,-0.47,0
wee1_decoy_002732,-1.21,0
wee1_decoy_002733,-0.86,0
wee1_decoy_002734,-1.11,0
wee1_decoy_002735,-1.54,0
wee1_decoy_002736,-0.32,0
wee1_decoy_002737,-0.48,0
wee1_decoy_002738,-0.82,0
wee1_decoy_002739,-1.48,0
wee1_decoy_002740,-1.1,0
wee1_decoy_002741,-1.11,0
wee1_decoy_002742,-0.74,0
wee1_decoy_002743,-1.11,0
wee1_decoy_002744,-0.41,0
wee1_decoy_002745,-2.14,0
wee1_decoy_002746,-0.76,0
wee1_decoy_002747,-1.84,0
wee1_decoy_002748,-0.46,0
wee1_decoy_002749,-1.07,0
wee1_decoy_002750,-0.42,0
wee1_decoy_002751,-0.29,0
wee1_decoy_002752,-2.44,0
wee1_decoy_002753,-0.36,0
wee1_decoy_002754,-0.46,0
wee1_decoy_002755,-0.61,0
wee1_decoy_002756,-1.49,0
wee1_decoy_002757,-1.38,0
wee1_decoy_002758,-1.43,0
wee1_decoy_002759,-0.59,0
wee1_decoy_002760,-1.99,0
wee1_decoy_002761,-0.59,0
wee1_decoy_002762,-1.68,0
wee1_decoy_002763,-1.27,0
wee1_decoy_002764,-2.27,0
wee1_decoy_002765,-1.63,0
wee1_decoy_002766,-0.68,0
wee1_decoy_002767,-0.84,0
wee1_decoy_002768,-1.42,0
wee1_decoy_002769,-0.45,0
wee1_decoy_002770,-0.54,0
wee1_decoy_002771,-1.27,0
wee1_decoy_002772,-0.96,0
wee1_decoy_002773,-2.13,0
wee1_decoy_002774,-1.86,0
wee1_decoy_002775,-0.23,0
wee1_decoy_002776,-1.51,0
wee1_decoy_002777,-1.17,0
wee1_decoy_002778,-1.4,0
wee1_decoy_002779,-0.87,0
wee1_decoy_002780,-0.34,0
wee1_decoy_002781,-1.22,0
wee1_decoy_002782,-0.42,0
wee1_decoy_002783,-0.52,0
wee1_decoy_002784,-1.35,0
wee1_decoy_002785,-0.33,0
wee1_decoy_002786,-1.35,0
wee1_decoy_002787,-0.96,0
wee1_decoy_002788,-1.02,0
wee1_decoy_002789,-0.56,0
wee1_decoy_002791,-0.99,0
wee1_decoy_002792,-1.56,0
wee1_decoy_002793,-0.78,0
wee1_decoy_002794,-1.3,0
wee1_decoy_002795,-0.75,0
wee1_decoy_002796,-1.31,0
wee1_decoy_002797,-1.43,0
wee1_decoy_002798,-1.66,0
wee1_decoy_002799,-1.11,0
wee1_decoy_002800,-0.89,0
wee1_decoy_002801,-0.16,0
wee1_decoy_002802,-0.93,0
wee1_decoy_002803,-0.68,0
wee1_decoy_002804,-0.9,0
wee1_decoy_002805,-2.24,0
wee1_decoy_002806,-1.19,0
wee1_decoy_002807,-1.11,0
wee1_decoy_002808,0.07,0
wee1_decoy_002809,-0.09,0
wee1_decoy_002810,-1.35,0
wee1_decoy_002811,-0.68,0
wee1_decoy_002812,-2.81,0
wee1_decoy_002813,-0.78,0
wee1_decoy_002814,-1.45,0
wee1_decoy_002815,-1.1,0
wee1_decoy_002816,-0.79,0
wee1_decoy_002817,-2.04,0
wee1_decoy_002818,-0.86,0
wee1_decoy_002819,-1.11,0
wee1_decoy_002820,-1.19,0
wee1_decoy_002821,-1.67,0
wee1_decoy_002822,-1.47,0
wee1_decoy_002823,-1.38,0
wee1_decoy_002824,-1.76,0
wee1_decoy_002825,-0.65,0
wee1_decoy_002826,-0.73,0
wee1_decoy_002827,-1.18,0
wee1_decoy_002828,-1.41,0
wee1_decoy_002829,-0.77,0
wee1_decoy_002830,-0.19,0
wee1_decoy_002831,-1.25,0
wee1_decoy_002832,-1.66,0
wee1_decoy_002833,-0.61,0
wee1_decoy_002834,0.06,0
wee1_decoy_002835,-2.99,0
wee1_decoy_002836,-0.36,0
wee1_decoy_002837,-1.48,0
wee1_decoy_002838,-0.56,0
wee1_decoy_002839,-1.49,0
wee1_decoy_002840,-1.36,0
wee1_decoy_002841,-1.41,0
wee1_decoy_002842,-2.4,0
wee1_decoy_002843,-0.58,0
wee1_decoy_002844,-0.62,0
wee1_decoy_002845,-2.28,0
wee1_decoy_002846,-0.73,0
wee1_decoy_002847,-1.78,0
wee1_decoy_002848,-1.86,0
wee1_decoy_002849,-1.74,0
wee1_decoy_002850,-1.68,0
wee1_decoy_002851,-1.57,0
wee1_decoy_002852,-1.24,0
wee1_decoy_002853,-0.97,0
wee1_decoy_002854,-0.82,0
wee1_decoy_002855,-1.82,0
wee1_decoy_002856,-2.02,0
wee1_decoy_002857,-1.75,0
wee1_decoy_002858,-2.05,0
wee1_decoy_002859,-2.35,0
wee1_decoy_002860,-3.32,0
wee1_decoy_002861,-2.13,0
wee1_decoy_002862,-2.31,0
wee1_decoy_002863,-2.02,0
wee1_decoy_002864,-2.43,0
wee1_decoy_002865,-0.66,0
wee1_decoy_002866,-1.68,0
wee1_decoy_002867,-0.74,0
wee1_decoy_002868,-1.03,0
wee1_decoy_002869,-1.21,0
wee1_decoy_002870,-0.91,0
wee1_decoy_002871,-0.95,0
wee1_decoy_002872,-1.39,0
wee1_decoy_002873,-2.33,0
wee1_decoy_002874,-2.89,0
wee1_decoy_002875,-0.83,0
wee1_decoy_002876,-1.05,0
wee1_decoy_002877,-3.35,0
wee1_decoy_002878,-1.74,0
wee1_decoy_002879,-2.52,0
wee1_decoy_002880,-1.52,0
wee1_decoy_002881,-1.39,0
wee1_decoy_002882,-1.89,0
wee1_decoy_002883,-2.45,0
wee1_decoy_002884,-0.97,0
wee1_decoy_002885,-0.8,0
wee1_decoy_002886,-3.81,0
wee1_decoy_002887,-1.35,0
wee1_decoy_002888,-1.11,0
wee1_decoy_002889,-1.88,0
wee1_decoy_002890,-2.72,0
wee1_decoy_002891,-2.81,0
wee1_decoy_002892,-2.42,0
wee1_decoy_002893,-2.67,0
wee1_decoy_002894,-4.08,0
wee1_decoy_002895,-2.15,0
wee1_decoy_002896,-2.06,0
wee1_decoy_002897,-0.77,0
wee1_decoy_002898,-3.7,0
wee1_decoy_002899,-1.91,0
wee1_decoy_002900,-1.37,0
wee1_decoy_002901,-0.99,0
wee1_decoy_002902,0.2,0
wee1_decoy_002903,-1.73,0
wee1_decoy_002904,-2.54,0
wee1_decoy_002905,-1.59,0
wee1_decoy_002906,-1.37,0
wee1_decoy_002907,-1.92,0
wee1_decoy_002908,-1.6,0
wee1_decoy_002909,-1.86,0
wee1_decoy_002910,-1.51,0
wee1_decoy_002911,-1.18,0
wee1_decoy_002912,-1.07,0
wee1_decoy_002913,-0.94,0
wee1_decoy_002914,-1.58,0
wee1_decoy_002915,-2.09,0
wee1_decoy_002916,-2.2,0
wee1_decoy_002917,-1.3,0
wee1_decoy_002918,-3.34,0
wee1_decoy_002919,-1.34,0
wee1_decoy_002920,-2.16,0
wee1_decoy_002921,-3.69,0
wee1_decoy_002922,-0.98,0
wee1_decoy_002923,-3.84,0
wee1_decoy_002924,-1.69,0
wee1_decoy_002925,-2.19,0
wee1_decoy_002926,-1.23,0
wee1_decoy_002927,-2.53,0
wee1_decoy_002928,-3.0,0
wee1_decoy_002929,-1.84,0
wee1_decoy_002930,-1.75,0
wee1_decoy_002931,-2.13,0
wee1_decoy_002932,-1.45,0
wee1_decoy_002933,-1.55,0
wee1_decoy_002934,-3.31,0
wee1_decoy_002935,-1.8,0
wee1_decoy_002936,-3.26,0
wee1_decoy_002937,-3.83,0
wee1_decoy_002938,-3.42,0
wee1_decoy_002939,-1.85,0
wee1_decoy_002940,-1.61,0
wee1_decoy_002941,-3.34,0
wee1_decoy_002942,-0.92,0
wee1_decoy_002943,-1.13,0
wee1_decoy_002944,-2.74,0
wee1_decoy_002945,-1.06,0
wee1_decoy_002946,-1.71,0
wee1_decoy_002947,-1.77,0
wee1_decoy_002948,-0.25,0
wee1_decoy_002949,-0.61,0
wee1_decoy_002950,-1.37,0
wee1_decoy_002951,-0.85,0
wee1_decoy_002952,-0.84,0
wee1_decoy_002953,-2.6,0
wee1_decoy_002954,-2.62,0
wee1_decoy_002955,-2.06,0
wee1_decoy_002956,-1.87,0
wee1_decoy_002957,-2.97,0
wee1_decoy_002958,-0.69,0
wee1_decoy_002959,-1.08,0
wee1_decoy_002960,-1.15,0
wee1_decoy_002961,-1.99,0
wee1_decoy_002962,-1.27,0
wee1_decoy_002963,-1.2,0
wee1_decoy_002964,-3.22,0
wee1_decoy_002965,-2.37,0
wee1_decoy_002966,-1.21,0
wee1_decoy_002967,-2.72,0
wee1_decoy_002968,-1.44,0
wee1_decoy_002969,-1.72,0
wee1_decoy_002970,-1.54,0
wee1_decoy_002971,-1.96,0
wee1_decoy_002972,-1.25,0
wee1_decoy_002973,-1.66,0
wee1_decoy_002974,-2.09,0
wee1_decoy_002975,-0.85,0
wee1_decoy_002976,-2.27,0
wee1_decoy_002977,-2.53,0
wee1_decoy_002978,-1.07,0
wee1_decoy_002979,-3.03,0
wee1_decoy_002980,-3.95,0
wee1_decoy_002981,-1.4,0
wee1_decoy_002982,-1.95,0
wee1_decoy_002983,-1.53,0
wee1_decoy_002984,-3.62,0
wee1_decoy_002985,-0.96,0
wee1_decoy_002986,-1.32,0
wee1_decoy_002987,-1.08,0
wee1_decoy_002988,-1.27,0
wee1_decoy_002989,-0.93,0
wee1_decoy_002990,-1.33,0
wee1_decoy_002991,-1.45,0
wee1_decoy_002992,-2.17,0
wee1_decoy_002993,-1.55,0
wee1_decoy_002994,-1.07,0
wee1_decoy_002995,-2.23,0
wee1_decoy_002996,-2.25,0
wee1_decoy_002997,-2.76,0
wee1_decoy_002998,-0.62,0
wee1_decoy_002999,-0.82,0
wee1_decoy_003000,-1.52,0
wee1_decoy_003001,-1.74,0
wee1_decoy_003002,-1.17,0
wee1_decoy_003003,-2.57,0
wee1_decoy_003004,-1.39,0
wee1_decoy_003005,-1.11,0
wee1_decoy_003006,-0.93,0
wee1_decoy_003007,-1.33,0
wee1_decoy_003008,-1.19,0
wee1_decoy_003009,-1.11,0
wee1_decoy_003010,-1.67,0
wee1_decoy_003011,-0.81,0
wee1_decoy_003012,-1.3,0
wee1_decoy_003013,-1.13,0
wee1_decoy_003014,-0.96,0
wee1_decoy_003015,-1.82,0
wee1_decoy_003016,-0.82,0
wee1_decoy_003017,-0.74,0
wee1_decoy_003018,-0.25,0
wee1_decoy_003019,-1.92,0
wee1_decoy_003020,-1.92,0
wee1_decoy_003021,-2.55,0
wee1_decoy_003022,-1.01,0
wee1_decoy_003023,-0.74,0
wee1_decoy_003024,-1.15,0
wee1_decoy_003025,-1.58,0
wee1_decoy_003026,-3.38,0
wee1_decoy_003027,-2.16,0
wee1_decoy_003028,-0.73,0
wee1_decoy_003029,-0.81,0
wee1_decoy_003030,-1.92,0
wee1_decoy_003031,-1.3,0
wee1_decoy_003032,-1.25,0
wee1_decoy_003033,-0.97,0
wee1_decoy_003034,-1.5,0
wee1_decoy_003035,-1.72,0
wee1_decoy_003036,-0.62,0
wee1_decoy_003037,-0.98,0
wee1_decoy_003038,-0.72,0
wee1_decoy_003039,-2.08,0
wee1_decoy_003040,-2.72,0
wee1_decoy_003041,-2.18,0
wee1_decoy_003042,-2.01,0
wee1_decoy_003043,-2.37,0
wee1_decoy_003044,-2.96,0
wee1_decoy_003045,-1.63,0
wee1_decoy_003046,-1.54,0
wee1_decoy_003047,-1.69,0
wee1_decoy_003048,-0.37,0
wee1_decoy_003049,-1.33,0
wee1_decoy_003050,-1.65,0
wee1_decoy_003051,-3.04,0
wee1_decoy_003052,-3.85,0
wee1_decoy_003053,-0.84,0
wee1_decoy_003054,-1.05,0
wee1_decoy_003055,-3.25,0
wee1_decoy_003056,-2.98,0
wee1_decoy_003057,-1.11,0
wee1_decoy_003058,-1.02,0
wee1_decoy_003059,-1.34,0
wee1_decoy_003060,-1.23,0
wee1_decoy_003061,-1.41,0
wee1_decoy_003062,-1.21,0
wee1_decoy_003063,-2.01,0
wee1_decoy_003064,-1.3,0
wee1_decoy_003065,-0.93,0
wee1_decoy_003066,-1.21,0
wee1_decoy_003067,-1.22,0
wee1_decoy_003068,-0.64,0
wee1_decoy_003069,-1.21,0
wee1_decoy_003070,-1.42,0
wee1_decoy_003071,-0.66,0
wee1_decoy_003072,-1.13,0
wee1_decoy_003073,-0.49,0
wee1_decoy_003074,-1.07,0
wee1_decoy_003075,-1.45,0
wee1_decoy_003076,-1.38,0
wee1_decoy_003077,-0.85,0
wee1_decoy_003078,-1.58,0
wee1_decoy_003079,-1.67,0
wee1_decoy_003080,-2.15,0
wee1_decoy_003081,-1.68,0
wee1_decoy_003082,-1.47,0
wee1_decoy_003083,-0.5,0
wee1_decoy_003084,-0.76,0
wee1_decoy_003085,-1.44,0
wee1_decoy_003086,-2.49,0
wee1_decoy_003087,-0.89,0
wee1_decoy_003088,-1.22,0
wee1_decoy_003089,-1.09,0
wee1_decoy_003090,-2.31,0
wee1_decoy_003091,-1.34,0
wee1_decoy_003092,-0.78,0
wee1_decoy_003093,-1.82,0
wee1_decoy_003094,-1.37,0
wee1_decoy_003095,-2.01,0
wee1_decoy_003096,-2.38,0
wee1_decoy_003097,-1.86,0
wee1_decoy_003098,-2.24,0
wee1_decoy_003099,-2.07,0
wee1_decoy_003100,-2.18,0
wee1_decoy_003101,-2.34,0
wee1_decoy_003102,-2.78,0
wee1_decoy_003103,-1.52,0
wee1_decoy_003104,-1.93,0
wee1_decoy_003105,-1.83,0
wee1_decoy_003106,-1.16,0
wee1_decoy_003107,-0.73,0
wee1_decoy_003108,-0.58,0
wee1_decoy_003109,-1.23,0
wee1_decoy_003110,-1.5,0
wee1_decoy_003111,-2.58,0
wee1_decoy_003112,-1.79,0
wee1_decoy_003113,-2.09,0
