complex_name,protein_path,protein_sequence,ligand_description
abl1_decoy_009578,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O/C(=C1/C(=O)C(=O)N(C([H])([H])C([H])([H])[N+]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])[C@@]1([H])c1c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c(Cl)c([H])c1[H]
abl1_decoy_009579,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([C@]([H])(C([H])([H])N([H])C(=O)C2([H])C([H])([H])C([H])([H])N(S(=O)(=O)c3c([H])c([H])c4c([H])c([H])c([H])c([H])c4c3[H])C([H])([H])C2([H])[H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C([H])([H])C([H])([H])[H]
abl1_decoy_009580,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[C@]1([H])C([H])([H])N(C(=O)N([H])c3sc4c(c3C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C([H])([H])C1([H])[H])C2([H])[H]
abl1_decoy_009581,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])n2c(N3C([H])([H])C([H])([H])C([H])(C(=O)N([H])C([H])([H])c4c([H])c([H])c5c(c4[H])OC([H])([H])O5)C([H])([H])C3([H])[H])[n+]([H])c3c([H])c([H])c([H])c([H])c32)c(F)c1[H]
abl1_decoy_009582,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])[N@@+]([H])([C@@]([H])(c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])C([H])([H])N([H])C(=O)c1c([H])c(Cl)c([H])c([H])c1[N+](=O)[O-])C2([H])[H]
abl1_decoy_009583,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C(=C1C(=O)N(c2c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c2[H])C(=O)c2c([H])c([H])c([H])c([H])c21)N([H])C([H])([H])[C@]([H])(c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])[N+]([H])(C([H])([H])[H])C([H])([H])[H]
abl1_decoy_009584,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])c1c([H])c(C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[N@+]3([H])C([H])([H])C([H])([H])[H])n(-c3c([H])c([H])c(C([H])([H])[H])c([H])c3OC([H])([H])[H])c1-2
abl1_decoy_009585,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(-n2c(S[C@]([H])(C(=O)N([H])c3c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])C([H])([H])[H])nnc2[C@]([H])(C([H])([H])[H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1F
abl1_decoy_009586,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([C@]([H])(C([H])([H])N([H])C(=O)C2([H])C([H])([H])C([H])([H])N(S(=O)(=O)c3c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])C([H])([H])C2([H])[H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C([H])([H])C([H])([H])[H]
abl1_decoy_009587,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1oc2c([H])c(=[N+]([H])C(=O)C([H])([H])[H])c([H])c([H])c-2c(C([H])([H])OC(=O)C([H])([H])Oc2c([H])c(Cl)c(Cl)c([H])c2Cl)c1[H]
abl1_decoy_009588,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1oc2c([H])c(=[N+]([H])C(=O)C([H])([H])[H])c([H])c([H])c-2c(C([H])([H])OC(=O)c2c([H])c(C(F)(F)F)c([H])c(C(F)(F)F)c2[H])c1[H]
abl1_decoy_009589,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)[C@]2([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])c3nc(-c4c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])no3)C([H])([H])C2([H])[H])C([H])([H])[H])c([H])c1[H]
abl1_decoy_009590,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(-c2noc(C([H])([H])[N@+]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])Sc4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])C3([H])[H])n2)c([H])c([H])c1Cl
abl1_decoy_009591,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc(C([H])([H])[N@+]([H])(C([H])([H])c2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])C([H])([H])c2c([H])c([H])c3c(c2[H])OC([H])([H])O3)nc1C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H]
abl1_decoy_009592,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C(/[H])C([H])([H])[N+]1([H])C([H])([H])C([H])([H])N(C([H])([H])c2nc3c([H])c(-c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])sc3c(=O)n2[H])C([H])([H])C1([H])[H])c1c([H])c([H])c([H])c([H])c1[H]
abl1_decoy_009593,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([C@]([H])(c2c([H])c([H])c(Cl)c([H])c2Cl)N2C([H])([H])C([H])([H])[N+]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])sc2nc(-c3oc([H])c([H])c3[H])nn12
abl1_decoy_009594,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(-n2c(SC([H])([H])C(=O)N([H])[C@]3([H])C([H])([H])[C@@]4([H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])C4(C([H])([H])[H])C([H])([H])[H])nnc2[C@@]([H])(C([H])([H])[H])[N+]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
abl1_decoy_009595,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1-c1noc(C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])C([H])([H])c3c([H])c([H])c(N4C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C4([H])[H])c([H])c3[H])C2([H])[H])n1
abl1_decoy_009596,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(Br)c([H])c(-c2noc(C([H])([H])[N@+]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])[C@@]([H])(c4c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])C([H])([H])[H])C3([H])[H])n2)c1[H]
abl1_decoy_009597,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])N2[C@@]([H])(S[C@]([H])(c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])C([H])([H])[H])N=[N+]([H])[C@]2([H])c2c([H])c([H])c([H])c([H])c2Cl)c([H])c1[H]
abl1_decoy_009598,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c2=[N+]([H])C(=O)[C@@]1([H])/C([H])=N/N([H])c1nc(-c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c(Cl)c([H])c([H])c2n1
abl1_decoy_009599,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C([H])=C([H])C([H])([H])N1C(=O)N([H])[C@@]([H])(c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])C2=C1C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])[N@+]1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[H])C2=O
abl1_decoy_009600,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])Oc2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])Sc2nnnn2C([H])([H])[H])c([H])c(Cl)c1Cl
abl1_decoy_009601,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C([H])=C([H])C([H])([H])N([H])c1nc(N2C([H])([H])C([H])([H])N(S(=O)(=O)c3sc(Br)c([H])c3[H])C([H])([H])C2([H])[H])[n+]([H])c2c([H])c([H])c([H])c([H])c12
abl1_decoy_009602,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(SC([H])([H])C([H])([H])N([H])C(=O)[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])c3nc(-c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])no3)C2([H])[H])c([H])c([H])c1Cl
abl1_decoy_009603,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(-n2c(SC([H])([H])C(=O)N([H])c3nc4c([H])c([H])c(F)c([H])c4s3)nnc2C([H])([H])[N+]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
abl1_decoy_009604,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(F)(F)F)c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C3(N(C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C(=O)[C@@]([H])([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])[N+]3([H])[H])C([H])([H])C2([H])[H])c1[H]
abl1_decoy_009605,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c(C([H])([H])[H])c2c(c1C([H])([H])[N+]1([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c([H])c3F)C([H])([H])C1([H])[H])O/C(=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1OC([H])([H])[H])C2=O
abl1_decoy_009606,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1C([H])([H])N1C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c([H])[n+]3[H])C([H])([H])C1([H])[H])O/C(=C(\[H])c1c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])C2=O
abl1_decoy_009607,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c2c(c1C([H])([H])[N@@+]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)OC([H])([H])C([H])([H])[H])C1([H])[H])O/C(=C(/[H])c1c([H])c([H])c(Cl)c(Cl)c1[H])C2=O
abl1_decoy_009608,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C(=O)O[C@@]([H])(C(=O)C2=c3c([H])c([H])c([H])c([H])c3=[N+]([H])[C@@]2([H])C([H])([H])[H])C([H])([H])[H])c(SC([H])([H])C(=O)N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c1[H]
abl1_decoy_009609,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c1N([H])C(=O)N1C([H])([H])C([H])([H])C2=c3c([H])c([H])c([H])c([H])c3=[N+]([H])[C@]2([H])[C@@]1([H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H]
abl1_decoy_009610,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([C@]2([H])N(C(=O)N([H])C3(C([H])([H])C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C3=c4c([H])c([H])c([H])c([H])c4=[N+]([H])[C@@]32[H])c([H])c([H])c1F
abl1_decoy_009611,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(Br)c([H])c(-c2nnn3c2nc(N([H])C([H])([H])C([H])([H])C2=c4c([H])c([H])c([H])c([H])c4=[N+]([H])C2([H])[H])c2c([H])c([H])c([H])c([H])c23)c1[H]
abl1_decoy_009612,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c(/C([H])=C2/c3nc4c([H])c([H])c([H])c([H])c4c(C(=O)OC([H])([H])C(=O)C4=c5c([H])c([H])c([H])c([H])c5=[N+]([H])C4([H])[H])c3C([H])([H])C2([H])[H])c([H])c1[H]
abl1_decoy_009613,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])N([H])[C@]2([H])/C(=N/S(=O)(=O)c3c([H])c(Cl)c([H])c([H])c3Cl)N=c3c([H])c([H])c([H])c([H])c3=[N+]2[H])c([H])c([H])c1Cl
abl1_decoy_009614,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N([H])[C@]2([H])/C(=N/S(=O)(=O)c3c([H])c(Cl)c([H])c([H])c3Cl)N=c3c([H])c([H])c([H])c([H])c3=[N+]2[H])c(OC([H])([H])C([H])([H])[H])c1[H]
abl1_decoy_009615,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C(=O)c2c(N([H])C(=O)C([H])([H])OC(=O)C([H])([H])C3=c4c([H])c([H])c([H])c([H])c4=[N+]([H])C3([H])[H])sc3c2C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H]
abl1_decoy_009616,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N([H])C(=O)N2C([H])([H])C([H])([H])C3=c4c([H])c(Cl)c([H])c([H])c4=[N+]([H])[C@@]3([H])[C@@]2([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c(C(=O)OC([H])([H])[H])c1[H]
abl1_decoy_009617,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N([H])C(=O)N2C([H])([H])C([H])([H])C3=c4c([H])c(OC([H])([H])[H])c([H])c([H])c4=[N+]([H])[C@@]3([H])[C@@]2([H])c2c([H])c([H])c(F)c([H])c2[H])c(C(=O)OC([H])([H])[H])c1[H]
abl1_decoy_009618,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(-n2c(S[C@@]([H])(C(=O)c3c([H])n([H])c4c([H])c([H])c([H])c([H])c34)C([H])([H])[H])nnc2[C@@]([H])(C([H])([H])[H])[N+]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1F
abl1_decoy_009619,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C(C([H])([H])C([H])([H])N([H])C(=O)[C@]([H])(Sc2nnc([C@@]([H])(C([H])([H])[H])[N+]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])n2-c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
abl1_decoy_009620,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc(C2=NN(C(=O)C([H])([H])[N@+]3([H])C([H])([H])C([H])([H])[C@@]([H])(c4nc5c([H])c([H])c([H])c([H])c5n4[H])C([H])([H])C3([H])[H])[C@]([H])(c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])C2([H])[H])c([H])c1[H]
abl1_decoy_009621,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(-c2c([H])c([H])c([C@@]([H])(N([H])C(=O)C([H])([H])Sc3nnc(C([H])([H])[N+]4([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])n3-c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[H])c([H])c2[H])c([H])c1[H]
abl1_decoy_009622,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(OC([H])([H])c2nn3c(C(=S)N([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c(-c4c([H])c([H])c([H])c([H])c4[H])c4c3n2C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c1[H]
abl1_decoy_009623,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc2c(c1[H])[C@@]([H])(c1c([H])c([H])c([H])c([H])c1[H])[N@+]([H])(C([H])([H])C(=O)N([H])c1c([H])c([H])c([N+](=O)[O-])c([H])c1Br)C([H])([H])C2([H])[H]
abl1_decoy_009624,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c([C@]2(C(=O)OC([H])([H])[H])[C@]3([H])C(=O)N(c4c([H])c([H])c(Cl)c([H])c4[H])C(=O)[C@@]3([H])[C@]([H])(c3c([H])c([H])c([H])c([H])c3Cl)[N+]2([H])[H])c([H])c1[H]
abl1_decoy_009625,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])[C@]2([H])C([H])([H])C([H])([H])[N@@+]([H])([C@@]([H])(c3c([H])c4c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c4n([H])c3=O)c3nnnn3C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
abl1_decoy_009626,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc2c([H])c3oc(=O)c(C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])[H])c3c([H])c2c1-c1c([H])c([H])c(Cl)c([H])c1[H]
abl1_decoy_009627,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])(C(=O)N([H])C([H])([H])C3([N+]([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c2c1C([H])([H])C([H])([H])C([H])([H])C2([H])[H]
abl1_decoy_009628,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N([H])C(=O)C([H])([H])[C@@]2([H])S/C(=N\c3c([H])c([H])c([H])c(C([H])([H])[H])c3C([H])([H])[H])N(C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])C2=O)c(F)c1[H]
abl1_decoy_009629,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(C(=O)N2C([H])([H])C([H])([H])C([H])(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[N@@+]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C([H])([H])[H])C([H])([H])C2([H])[H])sc(-n2c([H])c([H])c3c([H])c([H])c([H])c([H])c32)c1[H]
abl1_decoy_009630,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(C([H])([H])n3c([H])nc4sc5c(c4c3=O)C([H])([H])C([H])([H])[C@@]([H])([N+]([H])([H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])C5([H])[H])c(OC([H])([H])[H])c([H])c([H])c2c1[H]
abl1_decoy_009631,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1oc2c([H])c(=[N+]([H])C(=O)C([H])([H])[H])c([H])c([H])c-2c(C([H])([H])Sc2nc3c([H])c(Cl)c([H])c([H])c3c(=O)n2C([H])([H])C([H])([H])C([H])([H])[H])c1[H]
abl1_decoy_009632,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc(-c2nc(N3C([H])([H])C([H])([H])[N+]([H])([C@@]([H])(C(=O)N([H])C4([H])C([H])([H])C4([H])[H])C([H])([H])[H])C([H])([H])C3([H])[H])c3c(-c4c([H])c([H])c([H])c([H])c4[H])c([H])sc3n2)c([H])c1[H]
abl1_decoy_009633,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1oc2c([H])c([H])c([H])c([H])c2/c(=[N+](\[H])C([H])([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])Oc2c([H])c([H])c(Cl)c([H])c2[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c1[H]
abl1_decoy_009634,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(-n2c(S[C@]([H])(C(=O)N([H])c3c([H])c([H])c([H])c4c([H])c([H])c([H])c([H])c34)C([H])([H])[H])nnc2[C@]([H])(C([H])([H])[H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1Cl
abl1_decoy_009635,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])Sc3nnc(-c4c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])n3C([H])([H])C([H])([H])[H])C2([H])[H])c([H])c1[H]
abl1_decoy_009636,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C(C([H])([H])N(C(=O)c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])C([H])([H])[N+]2([H])C([H])([H])C([H])([H])N(C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])[C@@]2([H])C([H])([H])[C@@]([H])(C1([H])[H])C2(C([H])([H])[H])C([H])([H])[H]
abl1_decoy_009637,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(F)c([H])c([C@@]2([H])c3c([H])c(O[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])[N+]4([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c3C([H])([H])C([H])([H])N2C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1[H]
abl1_decoy_009638,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c([C@]([H])(N([H])C(=O)[C@]2([H])C([H])([H])c3c([H])c([N+](=O)[O-])c([H])c([H])c3N3C([H])([H])C([H])([H])[N@+]([H])(C([H])([H])c4c([H])c([H])c(F)c([H])c4[H])C([H])([H])[C@@]32[H])C([H])([H])[H])c([H])c1[H]
abl1_decoy_009639,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/abl1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])c3c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c3[C@@]2([H])[C@]([H])(N([H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c(C([H])([H])[H])c1[H]
