complex_name,protein_path,protein_sequence,ligand_description
wee1_decoy_005356,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(-c2noc(C([H])([H])[N@+]3([H])C([H])([H])C([H])([H])[C@@]([H])(N([H])C(=O)c4sc5c(c4[H])C([H])([H])C([H])([H])C([H])([H])C5([H])[H])C([H])([H])C3([H])[H])n2)c([H])c(C(F)(F)F)c1[H]
wee1_decoy_005357,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([C@]([H])(C([H])([H])N([H])C(=O)c2nn([C@]3([H])C([H])([H])C([H])([H])S(=O)(=O)C3([H])[H])c3c2C([H])([H])C([H])([H])C([H])([H])C3([H])[H])[N+]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1C([H])([H])[H]
wee1_decoy_005358,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])c3c([H])c(S(=O)(=O)N4C([H])([H])C([H])([H])C([H])([H])C4([H])[H])c([H])c([H])c3OC([H])([H])[H])C2([H])[H])c([H])c([H])c1Cl
wee1_decoy_005359,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C([H])C([H])([H])[C@@]([H])(C(=O)N2C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c([H])[n+]3[H])C([H])([H])C2([H])[H])[C@@]([H])(C(=O)N([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C1([H])[H]
wee1_decoy_005360,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N([H])C([H])([H])c3c([H])c([H])c(C([H])([H])[N@@+]4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]4([H])C([H])([H])[H])c([H])c3[H])C2([H])[H])c([H])c([H])c1F
wee1_decoy_005361,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/N=C1C(=C(/[H])c2c([H])c([H])c([H])n2-c2c([H])c([H])c(Br)c([H])c2[H])/C(=O)N=C2SC(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])=NN2/1
wee1_decoy_005362,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc([C@@]([H])(c2c([H])c([H])c(F)c([H])c2[H])N([H])C(=O)C([H])([H])N2C([H])([H])C([H])([H])N(C([H])([H])c3c([H])c(=O)n4c([H])c([H])sc4[n+]3[H])C([H])([H])C2([H])[H])c([H])c1[H]
wee1_decoy_005363,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc([H])c([H])c(C(=O)N([H])/N=C2\C(=O)N(C([H])([H])N3C([H])([H])[C@@]4(C([H])([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[C@]3([H])C4([H])[H])c3c([H])c([H])c(Br)c([H])c32)c1[H]
wee1_decoy_005364,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C([H])=C([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1N1C(=O)N2[C@]([H])(C1=O)C([H])([H])C1=c3c([H])c([H])c([H])c([H])c3=[N+]([H])[C@@]1([H])[C@]2([H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H]
wee1_decoy_005365,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])N([H])C(=O)[C@@]([H])(N1C(=O)N2C([H])([H])C([H])([H])C3=c4c([H])c([H])c([H])c([H])c4=[N+]([H])[C@]3([H])[C@@]2(C([H])([H])[H])C1=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H]
wee1_decoy_005366,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C([H])=C([H])C([H])([H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1N1C(=O)N2[C@]([H])(C1=O)C([H])([H])C1=c3c([H])c([H])c([H])c([H])c3=[N+]([H])[C@@]1([H])[C@]2([H])c1c([H])c([H])c([H])c([H])c1C([H])([H])[H]
wee1_decoy_005367,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N2C([H])([H])C([H])([H])N([C@]([H])(C(=O)N([H])C3=c4c([H])c(Br)c([H])c([H])c4=[N+]([H])[C@@]3([H])C(=O)OC([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])c1[H]
wee1_decoy_005368,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N(C(=O)[C@]3([H])C(N([H])C(=O)c4c([H])c([H])c(F)c([H])c4[H])=c4c([H])c(C([H])([H])[H])c([H])c([H])c4=[N+]3[H])C([H])([H])C2([H])[H])c(OC([H])([H])[H])c1[H]
wee1_decoy_005369,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])C21C([H])([H])C([H])([H])N(S(=O)(=O)C([H])([H])[C@@]23C([H])([H])C([H])([H])[C@@]([H])(C2(C([H])([H])[H])C([H])([H])[H])C([H])([H])[C@]3([H])N2C(=O)C([H])([H])[C@@]([H])([N+]([H])([H])C([H])([H])C([H])([H])[H])C2=O)C([H])([H])C1([H])[H]
wee1_decoy_005370,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1-c1nc(C([H])([H])[H])c(C(=O)N2C([H])([H])C([H])([H])C([H])([C@]([H])(C(=O)N([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])s1
wee1_decoy_005371,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c1N([H])C(=O)C1([H])C([H])([H])C([H])([H])N(c2c(C(=O)N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])[n+]([H])c3snc(C([H])([H])[H])c23)C([H])([H])C1([H])[H]
wee1_decoy_005372,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])C([H])([H])[H])c([H])c([H])c1N([H])C(=O)C1([H])C([H])([H])C([H])([H])N(c2c(C(=O)N3C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c([H])[n+]([H])c3snc(C([H])([H])[H])c23)C([H])([H])C1([H])[H]
wee1_decoy_005373,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c1N([H])C(=O)C1([H])C([H])([H])C([H])([H])N(c2c(C(=O)N3C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c([H])[n+]([H])c3snc(C([H])([H])[H])c23)C([H])([H])C1([H])[H]
wee1_decoy_005374,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=N\N([H])C(=O)c1c([H])c([H])c([H])c(S(=O)(=O)N([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c1[H])c1c([H])c(C([H])([H])[H])n(-c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c1C([H])([H])[H]
wee1_decoy_005375,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c([C@@]([H])(N([H])C(=O)c2c([H])c([H])c([H])c([H])c2N([H])C(=O)c2c([H])c([H])c([H])c([H])c2N(C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c([H])c1[H]
wee1_decoy_005376,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([C@@]2([H])C(C#N)=C(N([H])[H])N(c3sc4c(c3C#N)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C3=C2C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C3([H])[H])c([H])c(OC([H])([H])[H])c1OC([H])([H])[H]
wee1_decoy_005377,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])[C@@]3([H])C([H])([H])C([H])([H])C4=C([H])/C(=N/OC([H])([H])C(=O)N([H])[C@]([H])(C(=O)OC([H])([H])[H])c5c([H])c([H])c([H])c([H])c5[H])C([H])=C([H])[C@]4(C([H])([H])[H])[C@]3([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H]
wee1_decoy_005378,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(-c2nc3c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c3o2)c([H])c(N([H])C(=S)N([H])C(=O)c2c([H])c([H])c(N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([N+](=O)[O-])c2[H])c1[H]
wee1_decoy_005379,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(C(=O)N([H])C(=S)N([H])c1c([H])c([H])c(N2C([H])([H])C([H])([H])N(C(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H])=C(/[H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
wee1_decoy_005380,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N([H])[C@]([H])(C(=O)N([H])c2nc3c([H])c([H])c(C([H])([H])[H])c([H])c3s2)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2c1N(C(=O)C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H]
wee1_decoy_005381,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N([H])[C@@]([H])(C(=O)N([H])c2nc3c([H])c([H])c(C([H])([H])[H])c([H])c3s2)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2c1N(C(=O)C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H]
wee1_decoy_005382,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C([H])[C@@]2([H])O[C@]13[C@]([H])(C(=O)N(C([H])([H])c1c([H])c([H])c([H])c([H])c1F)[C@]3([H])C(=O)N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])[C@@]2([H])C(=O)N([H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H]
wee1_decoy_005383,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C(=O)N([H])c2c([H])c(OC([H])([H])[H])c(N([H])C(=O)C3([H])C([H])([H])C([H])([H])N(C(=O)c4c([H])c([H])c(Cl)c([H])c4[H])C([H])([H])C3([H])[H])c([H])c2OC([H])([H])[H])c([H])c1[H]
wee1_decoy_005384,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]Oc1c([H])c([H])c([C@@]([H])(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N(C(=O)c2c([H])c([H])c3c(c2[H])OC([H])([H])C([H])([H])O3)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c1OC([H])([H])[H]
wee1_decoy_005385,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c([C@@]([H])(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N(C(=O)C([H])([H])n2nnc3c([H])c([H])c([H])c([H])c32)c2c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c2[H])c(C([H])([H])[H])c1[H]
wee1_decoy_005386,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(c1oc(-c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H])=c1/sc2n(c1=O)C(N([H])[H])=C(C#N)[C@@]([H])(c1oc(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c1[H])C=2C#N
wee1_decoy_005387,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C1/C2=C(C([H])([H])C([H])([H])C1([H])[H])[C@@]([H])(c1c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H])C(C#N)=C(N([H])[H])O2)c1c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H]
wee1_decoy_005388,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C([H])[C@]2([H])c3c([H])c(S(=O)(=O)N([H])c4c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c4[H])c([H])c([H])c3N([H])[C@@]([H])(c3c([H])c([H])c(OC(=O)C([H])([H])[H])c(OC([H])([H])[H])c3[H])[C@@]2([H])C1([H])[H]
wee1_decoy_005389,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c(C(=O)N([H])C(=S)N([H])c2c([H])c([H])c(N3C([H])([H])C([H])([H])N(C(=O)c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])C([H])([H])C3([H])[H])c([H])c2[H])c1[H]
wee1_decoy_005390,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C([H])[C@]2([H])c3c([H])c(S(=O)(=O)N([H])c4c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c4[H])c([H])c([H])c3N([H])[C@]([H])(c3c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])[C@]2([H])C1([H])[H]
wee1_decoy_005391,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(-c2nnc(N([H])C(=O)[C@]([H])(N([H])S(=O)(=O)c3c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])s2)c([H])c2c1OC([H])([H])O2
wee1_decoy_005392,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(-c2nnc(N([H])C(=O)[C@@]([H])(N([H])S(=O)(=O)c3c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c3C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])s2)c([H])c2c1OC([H])([H])O2
wee1_decoy_005393,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=N/N([H])C(=O)[C@]([H])(N([H])C(=O)c1c([H])c([H])c(Cl)c(Cl)c1[H])C([H])(C([H])([H])[H])C([H])([H])[H])c1c([H])c([H])c(Br)c([N+](=O)[O-])c1[H]
wee1_decoy_005394,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C1\c2nc3c([H])c([H])c([H])c([H])c3c(C(=O)OC([H])([H])C(=O)N([H])N([H])C(=O)c3c([H])c([H])c([H])c([H])c3F)c2C([H])([H])C([H])([H])C1([H])[H])c1sc([H])c([H])c1[H]
wee1_decoy_005395,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C([H])[C@@]2([H])O[C@]13[C@@]([H])(C(=O)N(C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@]3([H])C(=O)N([H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H])[C@@]2([H])C(=O)N([H])c1c([H])c([H])c(Cl)c([H])c1[H]
wee1_decoy_005396,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N([H])C(=O)N([H])[C@]([H])(C(=O)N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])[C@]([H])(C([H])([H])[H])C2([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c(Br)c1[H]
wee1_decoy_005397,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N([H])[C@@]([H])(C(=O)N2C([H])([H])C([H])([H])N(C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])[C@]([H])(C([H])([H])[H])C2([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1Br
wee1_decoy_005398,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@@]1(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])[C@@]3([H])C([H])([H])C([H])([H])C4=C([H])/C(=N/OC([H])([H])C(=O)N([H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])c5c([H])c([H])c([H])c([H])c5[H])C([H])=C([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H]
wee1_decoy_005399,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(Br)c([H])c(N([H])C(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)N([H])c2nnc(-c3c([H])c([H])c4c(c3[H])OC([H])([H])O4)s2)c1[H]
wee1_decoy_005400,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C(=O)N(C([H])([H])C(=O)N([H])c2c([H])c([H])c(N3C([H])([H])C([H])([H])N(C(=O)N([H])c4c([H])c([H])c([H])c(C([H])([H])[H])c4[H])C([H])([H])C3([H])[H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H]
wee1_decoy_005401,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C(=O)N([H])c2c([H])c([H])c(N3C([H])([H])C([H])([H])N(C(=O)N([H])C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])c(C(=O)N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c2[H])c(F)c1[H]
wee1_decoy_005402,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C(=O)N([H])N([H])C(=O)[C@@]1([H])O[C@@]2([H])O[C@]3(O[C@]2([H])[C@@]2([H])O[C@@]4(O[C@@]21[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H]
wee1_decoy_005403,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C([H])([H])N([H])C(=O)[C@@]2([H])N(C([H])([H])c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])C(=O)O[C@]2([H])c2c([H])c([H])c(N([H])C(=O)c3sc([H])c([H])c3[H])c([H])c2[H])c([H])c1[H]
wee1_decoy_005404,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C(=O)N([H])c2c([H])c([H])c([H])c([C@]3([H])OC(=O)N(C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])[C@]3([H])C(=O)N([H])[C@@]([H])(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[H])c2[H])c([H])c1[H]
wee1_decoy_005405,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])N2C(=O)O[C@]([H])(c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c([H])c(C([H])([H])[H])c4[H])c3[H])[C@@]2([H])C(=O)N([H])c2c([H])c([H])c([H])c(F)c2[H])c([H])c1[H]
wee1_decoy_005406,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])N2C(=O)O[C@@]([H])(c3c([H])c([H])c([H])c(N([H])C(=O)c4c([H])c([H])c([H])c(C([H])([H])[H])c4[H])c3[H])[C@@]2([H])C(=O)N([H])c2c([H])c([H])c([H])c(F)c2[H])c([H])c1[H]
wee1_decoy_005407,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])N([H])C(=O)[C@]2([H])N(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C(=O)O[C@]2([H])c2c([H])c([H])c([H])c(N([H])C(=O)c3c([H])c([H])c([H])c([H])c3F)c2[H])c([H])c1[H]
wee1_decoy_005408,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c2c(c([H])c1OC(=O)c1c([H])c([H])c(OC([H])([H])[H])c(Cl)c1[H])OC(N([H])[H])=C(C#N)[C@]2([H])c1c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c1[H]
wee1_decoy_005409,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@@]12C(=O)C(=O)[C@]3(C([H])([H])[H])[C@]([H])([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]3(C([H])([H])[H])[C@@]1([H])N([H])C(=O)C([H])([H])C1=C2C([H])([H])C([H])([H])[C@]([H])(OC(=O)C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H]
wee1_decoy_005410,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(C#N)c(SC([H])([H])C2=C(C(=O)OC([H])([H])C([H])([H])[H])[C@@]([H])(c3c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c3[H])C(C#N)=C(N([H])[H])O2)nc2c1C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H]
wee1_decoy_005411,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(C([H])([H])[H])c(C(=O)N([H])c3sc4c(c3C(=O)N([H])[C@@]3([H])C([H])([H])C([H])([H])S(=O)(=O)C3([H])[H])C([H])([H])C([H])([H])[C@@]([H])(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C4([H])[H])oc2c1[H]
wee1_decoy_005412,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc2c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c2c1C([H])([H])C(=O)N([H])c1sc2c(c1C(=O)N([H])[C@]1([H])C([H])([H])C([H])([H])S(=O)(=O)C1([H])[H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C2([H])[H]
wee1_decoy_005413,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C([H])[C@]2([H])C([H])([H])[C@@]1([H])[C@]1([H])C(=O)N(C([H])([H])C([H])([H])N([H])c3c([H])c([H])c(C(=O)N([H])c4c([H])c([H])c([H])c(C(F)(F)F)c4[H])c([H])c3[N+](=O)[O-])C(=O)[C@]12[H]
wee1_decoy_005414,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])n2nc(C([H])([H])[H])c(N([H])C(=S)N([H])c3c([H])c([H])c(S(=O)(=O)N4[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]4([H])C([H])([H])[H])c([H])c3[H])c2C([H])([H])[H])c1[H]
